epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,59168.6,0.80653,0.69662,1.06695,0.8472,0.81137,0.88331,0.67603,0.77982,0.59689,1.00917,0.001189,0.001189,0.001189
91,59493.2,0.72444,0.56195,1.00237,0.85287,0.80594,0.88311,0.6761,0.78028,0.59677,1.00943,0.00109,0.00109,0.00109
92,59818,0.71976,0.55537,0.99851,0.85074,0.80894,0.88276,0.6755,0.78041,0.59651,1.00949,0.000991,0.000991,0.000991
93,60124.3,0.71706,0.55027,0.99862,0.8512,0.80775,0.88288,0.67559,0.78074,0.59649,1.00958,0.000892,0.000892,0.000892
94,60438.9,0.70825,0.53836,0.99188,0.85331,0.8063,0.88267,0.67547,0.78083,0.5967,1.0095,0.000793,0.000793,0.000793
95,60744,0.69957,0.53516,0.98885,0.85851,0.80402,0.88345,0.67668,0.78101,0.59637,1.00981,0.000694,0.000694,0.000694
96,61059,0.69754,0.52609,0.9875,0.8584,0.80485,0.88375,0.67675,0.78145,0.59617,1.01004,0.000595,0.000595,0.000595
97,61372.4,0.69478,0.52471,0.98262,0.85818,0.8034,0.88354,0.67689,0.78157,0.59563,1.01001,0.000496,0.000496,0.000496
98,61677.4,0.69251,0.52092,0.98372,0.86078,0.80365,0.88348,0.67721,0.78189,0.59542,1.01028,0.000397,0.000397,0.000397
99,61991.5,0.6876,0.51383,0.98114,0.86106,0.80413,0.88382,0.67749,0.78191,0.59559,1.01018,0.000298,0.000298,0.000298
100,62299.4,0.68547,0.51159,0.98013,0.86198,0.80269,0.88365,0.67745,0.78204,0.59547,1.01029,0.000199,0.000199,0.000199
